Late Spring,Virginia creeper,Perennial,3,Vine,Spring and Summer,1,130,60,32,16,Parthenocissus quinquefolia,1,0
Late Spring,Canada wildrye,Perennial,2,Graminoid,"Spring, Summer, Fall",3,90,45,20,16,Elymus canadensis,2,0
Late Spring,talus slope penstemon,Perennial,3,Forb/herb,Spring and Summer,4,110,55,30,8,Penstemon digitalis,2,0
Late Spring,Indiangrass,Perennial,2,Graminoid,Summer and Fall,6,120,45,11,24,Sorghastrum nutans,0,0
Late Spring,common oat,Annual,1,Graminoid,Spring and Summer,2,90,65,25,8,Avena sativa,0,0
Late Spring,jojoba,Perennial,3,Shrub,Summer and Fall,7,240,10,2,12,Simmondsia chinensis,0,0
Late Spring,white clover,Perennial,1,Forb/herb,"Spring, Summer, Fall",1,150,70,24,12,Trifolium repens,0,1
Late Spring,dwarf birch,Perennial,2,"Shrub, Subshrub",Summer,3,80,30,14,18,Betula nana,1,0
Late Spring,alderleaf buckthorn,Perennial,1,Shrub,Spring,3,100,50,10,12,Rhamnus alnifolia,2,0
Late Spring,autumn bluegrass,Perennial,1,Graminoid,Spring and Summer,2,180,60,36,10,Poa autumnalis,1,0
Late Spring,Lyall's beardtongue,Perennial,3,"Subshrub, Forb/herb",Spring and Summer,3,90,26,14,12,Penstemon lyallii,0,0
Late Spring,threadleaf sedge,Perennial,2,Graminoid,Spring and Summer,1,90,24,8,12,Carex filifolia,0,0
Late Spring,thinfruit sedge,Perennial,1,Graminoid,Spring and Summer,1,175,55,36,8,Carex flaccosperma,2,0
Late Spring,cerro hawthorn,Perennial,1,"Tree, Shrub",Spring and Summer,16,89,33,16,24,Crataegus erythropoda,0,0
Late Spring,Frank's sedge,Perennial,1,Graminoid,"Spring, Summer, Fall",2,140,55,18,9,Carex frankii,2,0
Late Spring,grand fir,Perennial,1,Tree,Spring and Summer,200,60,100,11,40,Abies grandis,2,0
Late Spring,Geyer's sedge,Perennial,3,Graminoid,Spring and Summer,2,130,20,12,10,Carex geyeri,1,0
Late Spring,California red fir,Perennial,1,Tree,Spring and Summer,160,90,60,30,20,Abies magnifica,2,0
Late Spring,noble fir,Perennial,1,Tree,Spring and Summer,230,130,200,64,20,Abies procera,1,0
Late Spring,graceful sedge,Perennial,1,Graminoid,Spring and Summer,3,85,55,36,8,Carex gracillima,2,0
Late Spring,Gray's sedge,Perennial,1,Graminoid,Spring and Summer,3,85,55,36,8,Carex grayi,2,0
Late Spring,Hall's sedge,Perennial,1,Graminoid,Spring and Summer,3,120,60,38,8,Carex halliana,0,0
Late Spring,Henderson's sedge,Perennial,1,Graminoid,Spring and Summer,3,160,36,16,12,Carex hendersonii,2,0
Late Spring,spiny hopsage,Perennial,3,"Subshrub, Shrub","Fall, Winter and Spring",3,160,12,8,20,Grayia spinosa,0,0
Late Spring,shoreline sedge,Perennial,1,Graminoid,Spring and Summer,4,85,55,34,8,Carex hyalinolepis,1,0
Late Spring,tall fringed bluebells,Perennial,1,Forb/herb,Spring and Summer,2,100,65,12,10,Mertensia ciliata,1,0
Late Spring,hairy sedge,Perennial,0,Graminoid,Spring and Summer,5,90,55,32,12,Carex lacustris,2,0
Late Spring,Rocky Mountain penstemon,Perennial,2,Forb/herb,Spring and Summer,2,120,26,14,10,Penstemon strictus,0,0
Late Spring,lakeshore sedge,Perennial,1,Graminoid,"Spring, Summer, Fall",2,80,55,36,10,Carex lenticularis,1,0
Late Spring,Kellogg's sedge,Perennial,1,Graminoid,Spring and Summer,3,85,55,32,12,Carex lenticularis var. lipocarpa,2,0
Late Spring,bristlystalked sedge,Perennial,0,Graminoid,Spring and Summer,2,90,55,24,8,Carex leptalea,2,0
Late Spring,nerveless woodland sedge,Perennial,1,Graminoid,Spring and Summer,2,85,55,34,8,Carex leptonervia,2,0
Late Spring,mud sedge,Perennial,0,Graminoid,Spring and Summer,2,85,46,14,8,Carex limosa,0,0
Late Spring,Wilcox's penstemon,Perennial,3,"Subshrub, Forb/herb",Spring and Summer,3,120,24,16,14,Penstemon wilcoxii,0,0
Late Spring,woodrush sedge,Perennial,0,Graminoid,Spring and Summer,2,85,24,12,8,Carex luzulina,0,0
Late Spring,ohi'a lehua,Perennial,1,"Tree, Shrub",Spring and Summer,65,320,450,20,24,Metrosideros polymorpha,0,0
Late Spring,Mertens' sedge,Perennial,2,Graminoid,Spring and Summer,4,120,60,24,9,Carex mertensii,2,0
Late Spring,Modoc hawksbeard,Perennial,2,Forb/herb,Spring and Summer,1,95,20,10,8,Crepis modocensis,0,0
Late Spring,smallwing sedge,Perennial,0,Graminoid,Spring and Summer,2,85,24,10,8,Carex microptera,0,0
Late Spring,troublesome sedge,Perennial,2,Graminoid,Spring and Summer,3,85,55,24,10,Carex molesta,0,0
Late Spring,largeflower hawksbeard,"Annual, Perennial",2,Forb/herb,Spring and Summer,1,110,20,12,8,Crepis occidentalis,0,0
Late Spring,Nuttall's alkaligrass,Perennial,1,Graminoid,Spring and Summer,1,110,45,24,10,Puccinellia nuttalliana,0,0
Late Spring,Muskingum sedge,Perennial,0,Graminoid,"Spring, Summer, Fall",3,85,60,36,8,Carex muskingumensis,2,0
Late Spring,fiddleleaf hawksbeard,Perennial,1,Forb/herb,Summer,1,110,32,18,8,Crepis runcinata,0,0
Late Spring,Nebraska sedge,Perennial,0,Graminoid,Spring and Summer,3,85,32,14,10,Carex nebrascensis,0,0
Late Spring,greater straw sedge,Perennial,0,Graminoid,Spring and Summer,5,85,55,32,12,Carex normalis,2,0
Late Spring,basalt milkvetch,Perennial,3,Forb/herb,Spring and Summer,2,120,16,10,10,Astragalus filipes,0,1
Late Spring,spreading alkaliweed,Perennial,1,"Subshrub, Forb/herb",Summer,1,160,14,8,8,Cressa truxillensis,0,0
Late Spring,chamisso sedge,Perennial,3,Graminoid,"Spring, Summer, Fall",4,140,60,18,10,Carex pachystachya,2,0
Late Spring,water horsetail,Perennial,0,Forb/herb,Spring and Summer,3,100,55,30,6,Equisetum fluviatile,0,0
Late Spring,variable sedge,Perennial,2,Graminoid,Spring and Summer,2,85,55,36,10,Carex polymorpha,2,0
Late Spring,clustered field sedge,Perennial,1,Graminoid,Spring and Summer,2,80,24,10,10,Carex praegracilis,1,0
Late Spring,scarlet firethorn,Perennial,1,Shrub,Spring and Summer,8,150,60,35,18,Pyracantha coccinea,0,0
Late Spring,drooping sedge,Perennial,1,Graminoid,Spring and Summer,2,95,55,34,8,Carex prasina,2,0
Late Spring,nodding microseris,Perennial,2,Forb/herb,Spring and Summer,2,120,60,16,10,Microseris nutans,2,0
Late Spring,necklace sedge,Perennial,0,Graminoid,"Spring, Summer, Fall",2,80,55,32,8,Carex projecta,2,0
Late Spring,freckled milkvetch,"Annual, Biennial, Perennial",3,"Forb/herb, Shrub, Subshrub",Spring and Summer,1,100,16,10,10,Astragalus lentiginosus,0,1
Late Spring,plains lovegrass,Perennial,3,Graminoid,Summer,3,170,18,5,12,Eragrostis intermedia,0,0
Late Spring,Lehmann lovegrass,Perennial,2,Graminoid,"Spring, Summer, Fall",3,210,30,10,10,Eragrostis lehmanniana,0,0
Late Spring,strawberry clover,Perennial,1,Forb/herb,Spring,1,150,60,30,12,Trifolium fragiferum,0,1
Late Spring,Raynolds' sedge,Perennial,2,Graminoid,Spring and Summer,2,85,60,30,12,Carex raynoldsii,2,0
Late Spring,beaked sedge,Perennial,1,Graminoid,Spring and Summer,4,80,40,10,16,Carex rostrata,2,0
Late Spring,alsike clover,"Annual, Perennial",1,Forb/herb,Spring and Summer,2,110,60,32,12,Trifolium hybridum,0,1
Late Spring,saw palmetto,Perennial,3,"Tree, Shrub",Spring and Summer,7,180,80,35,18,Serenoa repens,2,0
Late Spring,rock sedge,Perennial,1,Graminoid,Spring and Summer,2,95,12,8,12,Carex saxatilis,1,0
Late Spring,eastern rough sedge,Perennial,1,Graminoid,Spring and Summer,3,85,55,32,10,Carex scabrata,2,0
Late Spring,Wilman lovegrass,Perennial,3,Graminoid,Summer,4,210,18,10,16,Eragrostis superba,0,0
Late Spring,sand lovegrass,Perennial,3,Graminoid,Summer and Fall,4,120,35,14,16,Eragrostis trichodes,0,0
Late Spring,broom sedge,Perennial,0,Graminoid,Spring and Summer,3,85,55,20,8,Carex scoparia,2,0
Late Spring,mountain sedge,Perennial,1,Graminoid,Spring and Summer,1,80,20,8,8,Carex scopulorum,1,0
Late Spring,Short's sedge,Perennial,0,Graminoid,Spring and Summer,3,145,55,32,8,Carex shortiana,1,0
Late Spring,analogue sedge,Perennial,1,Graminoid,Spring and Summer,2,85,24,8,10,Carex simulata,1,0
Late Spring,bur-reed sedge,Perennial,1,Graminoid,Spring and Summer,3,85,55,30,10,Carex sparganioides,2,0
Late Spring,eastern straw sedge,Perennial,1,Graminoid,Spring and Summer,3,95,55,36,8,Carex straminea,2,0
Late Spring,woolly locoweed,Perennial,3,Forb/herb,Spring and Summer,2,100,30,12,10,Astragalus mollissimus var. mollissimus,0,2
Late Spring,twisted sedge,Perennial,1,Graminoid,Spring and Summer,3,90,50,32,8,Carex torta,2,0
Late Spring,blunt broom sedge,Perennial,1,Graminoid,Spring and Summer,3,85,50,32,8,Carex tribuloides,2,0
Late Spring,hairyfruit sedge,Perennial,0,Graminoid,Spring and Summer,4,85,55,18,10,Carex trichocarpa,1,0
Late Spring,threeseeded sedge,Perennial,0,Graminoid,Spring and Summer,2,85,55,32,8,Carex trisperma,2,0
Late Spring,Douglas maple,Perennial,1,"Tree, Shrub",Spring and Summer,30,120,50,16,24,Acer glabrum var. douglasii,2,0
Late Spring,dwarf purple monkeyflower,Annual,2,Forb/herb,Spring and Summer,1,120,40,10,12,Mimulus nanus,0,0
Late Spring,arrowleaf clover,Annual,1,Forb/herb,Year Round,3,210,70,36,10,Trifolium vesiculosum,0,1
Late Spring,cows clover,"Annual, Perennial",1,Forb/herb,Spring and Summer,4,90,60,10,10,Trifolium wormskioldii,1,0
Late Spring,silver buffaloberry,Perennial,2,"Tree, Shrub",Spring and Summer,18,110,20,15,24,Shepherdia argentea,1,0
Late Spring,russet buffaloberry,Perennial,3,Shrub,Spring and Summer,6,95,30,15,24,Shepherdia canadensis,1,0
Late Spring,star duckweed,Perennial,0,Forb/herb,Summer,0,145,0,0,0,Lemna trisulca,0,0
Late Spring,valdivia duckweed,Perennial,0,Forb/herb,Summer and Fall,0,135,0,0,0,Lemna valdiviana,0,0
Late Spring,blister sedge,Perennial,1,Graminoid,Spring and Summer,3,80,40,8,16,Carex vesicaria,1,0
Late Spring,canyon live oak,Perennial,3,"Tree, Shrub","Spring, Summer, Fall",90,160,100,12,42,Quercus chrysolepis,2,0
Late Spring,western yarrow,Perennial,2,Forb/herb,Spring,3,100,26,8,8,Achillea millefolium var. occidentalis,1,1
Late Spring,Indian ricegrass,Perennial,3,Graminoid,"Spring, Summer, Fall",2,90,16,6,18,Achnatherum hymenoides,0,0
Late Spring,western needlegrass,Perennial,3,Graminoid,Spring and Summer,2,110,14,8,16,Achnatherum occidentale ssp. occidentale,1,0
Late Spring,Colorado four o'clock,Perennial,3,"Forb/herb, Subshrub",Spring and Summer,2,130,18,8,12,Mirabilis multiflora,0,0
Late Spring,desert needlegrass,Perennial,3,Graminoid,Spring and Summer,2,120,14,6,10,Achnatherum speciosum,0,0
Late Spring,cutleaf daisy,Perennial,3,Forb/herb,Spring and Summer,1,80,24,10,10,Erigeron compositus,0,0
Late Spring,Eaton's fleabane,Perennial,3,Forb/herb,Spring and Summer,1,145,14,8,12,Erigeron eatonii,0,0
Late Spring,Oregon checkerbloom,Perennial,0,"Subshrub, Forb/herb",Spring and Summer,5,120,28,10,12,Sidalcea oregana,2,0
Late Spring,white arctic mountain heather,Perennial,2,"Subshrub, Shrub",Summer,0,75,60,20,14,Cassiope tetragona,0,0
Late Spring,sweetflag,Perennial,0,Forb/herb,Spring and Summer,4,120,65,16,10,Acorus americanus,0,0
Late Spring,calamus,Perennial,0,Forb/herb,Spring and Summer,5,90,60,32,12,Acorus calamus,0,0
Late Spring,English ivy,Perennial,1,Vine,Spring and Summer,5,160,65,28,12,Hedera helix,2,0
Late Spring,desert yellow fleabane,Perennial,3,Forb/herb,"Spring, Summer, Fall",1,130,16,8,12,Erigeron linearis,0,0
Late Spring,wavyleaf Indian paintbrush,Perennial,3,"Subshrub, Forb/herb",Spring and Summer,2,130,18,10,10,Castilleja applegatei,0,0
Late Spring,mintleaf bergamot,Perennial,1,"Subshrub, Forb/herb",Spring and Summer,3,110,24,12,16,Monarda fistulosa ssp. fistulosa var. menthifolia,1,0
Late Spring,subalpine fleabane,Perennial,1,Forb/herb,Spring and Summer,2,80,20,12,8,Erigeron peregrinus,1,0
Late Spring,Utah sweetvetch,Perennial,3,Forb/herb,Spring and Summer,2,120,18,12,16,Hedysarum boreale,0,0
Late Spring,white sweetvetch,Perennial,3,Forb/herb,Spring and Summer,2,90,20,10,12,Hedysarum sulphurescens,1,0
Late Spring,fourwing saltbush,Perennial,3,Shrub,Spring and Summer,4,90,18,5,20,Atriplex canescens,0,0
Late Spring,prairie fleabane,"Annual, Biennial, Perennial",2,Forb/herb,Spring and Summer,3,90,55,12,10,Erigeron strigosus,0,0
Late Spring,narrowleaf cattail,Perennial,1,Forb/herb,Spring,5,130,60,30,10,Typha angustifolia,0,0
Late Spring,northern bayberry,Perennial,3,"Tree, Shrub",Spring,12,140,65,32,20,Morella pensylvanica,0,0
Late Spring,alkali buttercup,Perennial,1,Forb/herb,Spring and Summer,1,90,48,12,9,Ranunculus cymbalaria,2,0
Late Spring,sweet mock orange,Perennial,1,Shrub,Spring and Summer,8,145,50,35,24,Philadelphus coronarius,0,0
Late Spring,red buckeye,Perennial,1,"Tree, Shrub",Spring and Summer,30,180,65,36,20,Aesculus pavia,2,3
Late Spring,Lewis' mock orange,Perennial,2,Shrub,Spring and Summer,12,140,69,19,6,Philadelphus lewisii,0,0
Late Spring,hidden buckwheat,Perennial,3,Forb/herb,Spring and Summer,1,140,16,10,16,Eriogonum capistratum,0,0
Late Spring,plains muhly,Perennial,3,Graminoid,Spring and Summer,1,85,40,18,12,Muhlenbergia cuspidata,0,0
Late Spring,Mississippi buttercup,"Annual, Perennial",1,Forb/herb,Spring and Summer,1,180,55,35,6,Ranunculus laxicaulis,1,2
Late Spring,longbeak buttercup,Perennial,1,Forb/herb,Spring and Summer,1,110,55,12,10,Ranunculus longirostris,2,0
Late Spring,spiked muhly,Perennial,1,Graminoid,"Spring, Summer, Fall",3,100,50,30,8,Muhlenbergia glomerata,1,0
Late Spring,bush muhly,Perennial,3,Graminoid,"Spring, Summer, Fall",3,220,12,5,12,Muhlenbergia porteri,1,0
Late Spring,deergrass,Perennial,3,Graminoid,Spring and Summer,5,334,18,10,14,Muhlenbergia rigens,1,0
Late Spring,tall woolly buckwheat,Perennial,3,"Subshrub, Forb/herb",Spring and Summer,3,130,16,8,12,Eriogonum elatum,0,0
Late Spring,smallleaf giant hyssop,Perennial,3,"Subshrub, Forb/herb",Spring and Summer,2,130,12,12,12,Agastache parvifolia,0,0
Late Spring,nettleleaf giant hyssop,Perennial,1,"Subshrub, Forb/herb",Spring and Summer,5,120,24,18,12,Agastache urticifolia,1,0
Late Spring,cursed buttercup,"Annual, Perennial",0,Forb/herb,Spring and Summer,2,90,55,8,6,Ranunculus sceleratus,2,0
Late Spring,Fresno mat,Perennial,3,"Subshrub, Shrub",Spring and Summer,1,140,60,18,18,Ceanothus fresnensis,2,0
Late Spring,deerbrush,Perennial,3,Shrub,Spring and Summer,13,160,40,16,20,Ceanothus integerrimus,0,0
Late Spring,spreading phlox,Perennial,3,"Subshrub, Forb/herb",Spring and Summer,1,120,40,20,15,Phlox diffusa,2,0
Late Spring,smooth phlox,Perennial,1,Forb/herb,Spring and Summer,3,110,50,32,8,Phlox glaberrima,1,0
Late Spring,longleaf phlox,Perennial,3,"Subshrub, Shrub, Forb/herb",Spring and Summer,1,120,40,20,15,Phlox longifolia,1,0
Late Spring,marumleaf buckwheat,Perennial,3,"Subshrub, Forb/herb",Spring and Summer,1,130,32,16,12,Eriogonum marifolium,0,0
Late Spring,thinleaf huckleberry,Perennial,1,Shrub,Spring and Summer,5,85,50,10,12,Vaccinium membranaceum,1,0
Late Spring,California huckleberry,Perennial,2,"Subshrub, Shrub",Spring and Summer,8,240,45,20,16,Vaccinium ovatum,2,0
Late Spring,western valerian,Perennial,0,Forb/herb,Spring and Summer,3,100,24,14,8,Valeriana occidentalis,0,0
Late Spring,porcupinegrass,Perennial,2,Graminoid,Spring and Summer,4,85,45,18,10,Hesperostipa spartea,0,0
Late Spring,spike bentgrass,Perennial,1,Graminoid,"Spring, Summer, Fall",3,90,30,6,10,Agrostis exarata,0,0
Late Spring,tapertip flatsedge,"Annual, Perennial",0,Graminoid,Spring and Summer,1,80,55,24,6,Cyperus acuminatus,1,0
Late Spring,yellow wildrye,Perennial,3,Graminoid,Spring and Summer,3,120,30,12,10,Leymus flavescens,0,0
Late Spring,Idaho bentgrass,Perennial,2,Graminoid,"Spring, Summer, Fall",1,90,30,10,10,Agrostis idahoensis,0,0
Late Spring,arrowleaf balsamroot,Perennial,3,Forb/herb,Spring,2,150,25,8,14,Balsamorhiza sagittata,1,0
Late Spring,American dunegrass,Perennial,3,Graminoid,Spring and Fall,4,150,60,30,16,Leymus mollis ssp. mollis,0,0
Late Spring,wreath goldenrod,Perennial,1,Forb/herb,Spring and Summer,3,130,50,32,8,Solidago caesia,1,0
Late Spring,mammoth wildrye,Perennial,3,Graminoid,Spring and Summer,3,120,60,10,16,Leymus racemosus,0,0
Late Spring,desert centaury,Annual,1,Forb/herb,Summer,2,120,18,8,8,Centaurium exaltatum,0,0
Late Spring,saline wildrye,Perennial,3,Graminoid,Spring and Summer,2,100,24,10,10,Leymus salinus,0,0
Late Spring,beardless wildrye,Perennial,3,Graminoid,"Spring, Summer, Fall",3,110,60,7,10,Leymus triticoides,0,0
Late Spring,Fraser's photinia,,2,,Spring and Summer,12,200,55,35,18,Photinia ×fraseri,0,0
Late Spring,haspan flatsedge,Perennial,1,Graminoid,Spring,3,230,60,35,16,Cyperus haspan,0,0
Late Spring,Blue Mountain buckwheat,Perennial,3,"Subshrub, Forb/herb",Spring and Summer,2,145,18,10,14,Eriogonum strictum,0,0
Late Spring,marsh flatsedge,Perennial,0,Graminoid,"Spring, Summer, Fall",3,175,55,30,10,Cyperus pseudovegetus,0,0
Late Spring,smooth azalea,Perennial,1,Shrub,Spring and Summer,18,185,55,36,12,Rhododendron arborescens,2,0
Late Spring,Lapland rosebay,Perennial,-1,Shrub,Spring,3,0,0,0,24,Rhododendron lapponicum,2,3
Late Spring,tall cottongrass,Perennial,0,Graminoid,Summer,2,100,55,24,10,Eriophorum angustifolium,0,0
Late Spring,American water plantain,Perennial,0,Forb/herb,Spring and Summer,1,90,60,35,8,Alisma subcordatum,0,0
Late Spring,western azalea,Perennial,0,Shrub,Spring and Summer,10,270,125,55,12,Rhododendron occidentale,1,2
Late Spring,green needlegrass,Perennial,3,Graminoid,Spring and Summer,2,130,24,15,14,Nassella viridula,0,0
Late Spring,Amur privet,Perennial,2,Shrub,Spring,12,130,70,34,20,Ligustrum amurense,1,0
Late Spring,turtleweed,Perennial,2,Subshrub,Spring,0,200,60,28,6,Batis maritima,0,0
Late Spring,western mountain ash,Perennial,1,"Tree, Shrub",Spring and Summer,15,100,40,20,16,Sorbus sitchensis var. grayi,0,0
Late Spring,Douglas' onion,Perennial,2,Forb/herb,Spring,1,100,16,8,8,Allium douglasii,0,0
Late Spring,smooth cordgrass,Perennial,0,Graminoid,Spring and Summer,4,140,100,40,12,Spartina alterniflora,0,0
Late Spring,alderleaf mountain mahogany,Perennial,3,"Tree, Shrub",Spring and Summer,19,90,25,10,20,Cercocarpus montanus,1,2
Late Spring,saltmeadow cordgrass,Perennial,1,Graminoid,Spring and Summer,2,130,65,36,10,Spartina patens,0,0
Late Spring,Japanese barberry,Perennial,1,Shrub,Spring and Summer,6,180,60,30,18,Berberis thunbergii,0,0
Late Spring,shortbristle horned beaksedge,Perennial,2,Graminoid,Summer,7,170,50,30,16,Rhynchospora corniculata,0,0
Late Spring,white hawkweed,Perennial,3,Forb/herb,Spring and Summer,3,120,30,10,12,Hieracium albiflorum,1,0
Late Spring,Pacific onion,Perennial,1,Forb/herb,Summer,2,130,40,12,8,Allium validum,1,0
Late Spring,gooseberryleaf globemallow,Perennial,2,"Subshrub, Forb/herb",Spring and Summer,2,100,14,8,12,Sphaeralcea grossulariifolia,1,0
Late Spring,Pacific ninebark,Perennial,1,Shrub,Spring and Summer,8,90,80,20,20,Physocarpus capitatus,0,0
Late Spring,mallow ninebark,Perennial,3,Shrub,Spring and Summer,15,120,40,17,24,Physocarpus malvaceus,0,0
Late Spring,common ninebark,Perennial,3,Shrub,Spring and Summer,10,100,60,35,14,Physocarpus opulifolius,0,0
Late Spring,Scouler's woollyweed,Perennial,3,Forb/herb,Spring and Summer,2,120,30,14,12,Hieracium scouleri,0,0
Late Spring,curly-mesquite,Perennial,3,Graminoid,Spring and Summer,1,220,12,5,12,Hilaria belangeri,0,0
Late Spring,squashberry,Perennial,1,Shrub,Spring,2,88,51,8,12,Viburnum edule,2,1
Late Spring,northern black currant,Perennial,2,Shrub,Spring and Summer,5,90,50,28,14,Ribes hudsonianum,1,0
Late Spring,wayfaringtree,Perennial,0,"Tree, Shrub",Spring and Summer,9,130,60,32,14,Viburnum lantana,0,0
Late Spring,hobblebush,Perennial,2,Shrub,Spring and Summer,10,110,50,30,14,Viburnum lantanoides,2,0
Late Spring,nannyberry,Perennial,1,"Tree, Shrub",Spring and Summer,28,128,60,38,14,Viburnum lentago,2,0
Late Spring,European cranberrybush,Perennial,2,"Tree, Shrub",Spring and Summer,12,110,50,30,14,Viburnum opulus,2,0
Late Spring,American cranberrybush,Perennial,0,"Tree, Shrub",Spring and Summer,6,130,60,32,14,Viburnum opulus var. americanum,0,0
Late Spring,downy arrowwood,Perennial,2,Shrub,Spring and Summer,6,100,45,30,14,Viburnum rafinesqueanum,2,0
Late Spring,common mare's-tail,Perennial,0,Forb/herb,Spring and Summer,3,120,55,14,10,Hippuris vulgaris,0,0
Late Spring,California poppy,"Annual, Perennial",2,Forb/herb,"Spring, Summer, Fall",1,120,18,8,10,Eschscholzia californica,1,0
Late Spring,Sierra currant,Perennial,1,Shrub,Spring and Summer,6,160,24,12,14,Ribes nevadense,1,0
Late Spring,American vetch,Perennial,3,"Vine, Forb/herb",Spring and Summer,1,120,50,9,10,Vicia americana,0,0
Late Spring,Sierra gooseberry,Perennial,3,Shrub,Spring and Summer,5,160,24,12,16,Ribes roezlii,1,0
Late Spring,bird vetch,Perennial,3,"Vine, Forb/herb",Spring and Summer,2,110,60,32,12,Vicia cracca,1,0
Late Spring,redflower currant,Perennial,2,Shrub,Spring and Summer,12,185,30,14,16,Ribes sanguineum,1,0
Late Spring,red currant,Perennial,1,Shrub,Summer,2,120,32,14,12,Ribes triste,2,0
Late Spring,broadlipped twayblade,Perennial,0,Forb/herb,Spring and Summer,1,120,60,16,6,Listera convallarioides,2,0
Late Spring,white meadowsweet,Perennial,1,Shrub,Spring and Summer,3,110,55,18,12,Spiraea alba,1,0
Late Spring,Canary Island pine,,1,,Spring and Summer,98,160,40,10,12,Pinus canariensis,0,0
Late Spring,flattened oatgrass,Perennial,2,Graminoid,Spring,2,90,55,32,10,Danthonia compressa,2,0
Late Spring,beach pine,Perennial,2,Tree,Spring and Summer,50,150,200,20,20,Pinus contorta var. contorta,0,0
Late Spring,timber oatgrass,Perennial,2,Graminoid,Spring and Summer,2,80,20,6,8,Danthonia intermedia,1,0
Late Spring,Coulter pine,Perennial,1,Tree,Spring and Summer,80,220,60,35,40,Pinus coulteri,0,0
Late Spring,little barley,Annual,1,Graminoid,Spring,1,80,60,10,8,Hordeum pusillum,0,0
Late Spring,western stoneseed,Perennial,2,Forb/herb,Spring and Summer,2,100,18,8,12,Lithospermum ruderale,0,0
Late Spring,Saskatoon serviceberry,Perennial,1,"Tree, Shrub",Spring and Summer,20,60,50,20,20,Amelanchier alnifolia var. semiintegrifolia,0,0
Late Spring,woolly beachheather,Perennial,3,"Subshrub, Shrub",Spring and Summer,1,170,55,35,26,Hudsonia tomentosa,0,0
Late Spring,New Mexico locust,Perennial,2,"Tree, Shrub",Spring and Summer,25,160,35,9,12,Robinia neomexicana,0,2
Late Spring,mesa dropseed,Perennial,3,Graminoid,Spring and Summer,3,140,18,5,10,Sporobolus flexuosus,0,0
Late Spring,littleseed ricegrass,"Annual, Perennial",2,Graminoid,Spring and Summer,3,80,28,10,12,Piptatherum micranthum,0,0
Late Spring,Utah serviceberry,Perennial,3,"Tree, Shrub",Spring and Summer,15,110,45,12,24,Amelanchier utahensis,1,0
Late Spring,Utah serviceberry,Perennial,3,"Tree, Shrub",Spring and Summer,15,145,60,12,12,Amelanchier utahensis var. utahensis,0,0
Late Spring,desert false indigo,Perennial,2,Shrub,Spring and Summer,18,100,65,18,24,Amorpha fruticosa,0,1
Late Spring,marsh hedgenettle,Perennial,1,Forb/herb,Spring and Summer,3,125,55,14,10,Stachys palustris,1,0
Late Spring,rattlesnake fern,Perennial,1,Forb/herb,Spring and Summer,1,85,55,14,10,Botrychium virginianum,2,0
Late Spring,peppervine,Perennial,2,"Vine, Shrub",Summer,0,110,60,35,6,Ampelopsis arborea,2,0
Late Spring,heartleaf peppervine,Perennial,1,Vine,Spring and Summer,2,145,60,32,12,Ampelopsis cordata,2,0
Late Spring,smooth hedgenettle,Perennial,1,Forb/herb,Spring and Summer,25,125,55,28,10,Stachys tenuifolia,2,0
Late Spring,oakleaf hydrangea,Perennial,2,Shrub,Spring and Summer,6,165,60,32,14,Hydrangea quercifolia,0,0
Late Spring,Japanese cheesewood,Perennial,3,"Tree, Shrub","Spring, Summer, Fall",20,220,60,24,18,Pittosporum tobira,1,0
Late Spring,Cape cheesewood,Perennial,3,Tree,"Spring, Summer, Fall",25,220,60,24,16,Pittosporum viridiflorum,1,0
Late Spring,narrowleaf silkgrass,Perennial,3,Forb/herb,Spring and Summer,3,240,55,32,10,Pityopsis graminifolia,1,0
Late Spring,tarweed fiddleneck,Annual,3,Forb/herb,Spring and Summer,3,170,16,8,6,Amsinckia lycopsoides,0,3
Late Spring,western waterleaf,Perennial,2,Forb/herb,Spring and Summer,2,120,24,10,14,Hydrophyllum occidentale,2,0
Late Spring,summer grape,Perennial,3,Vine,Spring and Summer,30,120,55,30,16,Vitis aestivalis,2,0
Late Spring,desert willow,Perennial,3,"Tree, Shrub","Spring, Summer, Fall",25,175,20,10,12,Chilopsis linearis,1,0
Late Spring,graybark grape,Perennial,3,Vine,Spring and Summer,50,165,55,32,16,Vitis cinerea,1,0
Late Spring,pipsissewa,Perennial,2,Subshrub,Summer,1,85,55,30,8,Chimaphila umbellata,2,0
Late Spring,catbird grape,Perennial,1,Vine,Spring and Summer,30,165,55,32,16,Vitis palmata,1,0
Late Spring,dwarf rose,Perennial,2,Subshrub,Spring and Summer,3,140,24,12,14,Rosa gymnocarpa,2,0
Late Spring,riverbank grape,Perennial,2,Vine,Spring and Summer,45,170,55,32,16,Vitis riparia,1,0
Late Spring,muscadine,Perennial,2,Vine,"Spring, Summer, Fall",30,170,55,35,16,Vitis rotundifolia,1,0
Late Spring,common evening primrose,Biennial,2,Forb/herb,"Spring, Summer, Fall",5,120,55,20,10,Oenothera biennis,0,0
Late Spring,tufted evening primrose,Perennial,3,"Forb/herb, Subshrub",Spring and Summer,1,140,69,7,6,Oenothera caespitosa,0,0
Late Spring,frost grape,Perennial,1,Vine,"Spring, Summer, Fall",83,165,55,32,16,Vitis vulpina,1,0
Late Spring,longleaf starwort,Perennial,0,Forb/herb,Spring and Summer,2,90,55,14,8,Stellaria longifolia,2,0
